7005576 2.5 4.5 3.5 3.66666666666667 3.5 4 3.33333333333333 4 4 1 1 3.4 1 -99 -99 -99 -99 -99 20 0 0
7005580 2.5 3.5 4 3.33333333333333 2.5 4 3 3.33333333333333 2.8 2 2.66666666666667 3 2 -99 2.66666666666667 3 3.33333333333333 3 19.92 0 0
7005584 2.5 4 4 3 2.5 3.33333333333333 2.33333333333333 2.66666666666667 2.8 1 1 2.3 1 30.7800006866455 3.66666666666667 3.66666666666667 3 2.25 23.5 0 0
7005592 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.7 2 28.4799995422363 -99 -99 -99 -99 21.5 0 -99
7005593 3.5 3.5 5 4.33333333333333 4 3.66666666666667 2.66666666666667 3.33333333333333 2.6 1.33333333333333 1.66666666666667 1.9 1 30.5900001525879 -99 -99 -99 -99 20.67 0 0
7005600 4 4 4 3.33333333333333 4 -99 -99 -99 -99 -99 -99 3 2 82.4100036621094 2 4.66666666666667 3 2.5 20.83 1 0
7005602 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1.6 1 28.4799995422363 -99 -99 -99 -99 19.08 1 -99
7005606 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.5 1 17.6900005340576 -99 -99 -99 -99 20.33 1 -99
7005607 4 3.5 4 4.33333333333333 3 -99 -99 -99 -99 -99 -99 2.5 2 65.4199981689453 3 4.66666666666667 3.33333333333333 3 20.17 0 0
7005609 3.5 4 5 4 2.5 -99 -99 -99 -99 -99 -99 2.7 1 -99 -99 -99 -99 -99 24.08 0 0
7005610 3 4.5 4 4.33333333333333 3 3.66666666666667 2.33333333333333 4 3 1 2 3.1 2 74.6600036621094 2.66666666666667 4.66666666666667 3 3 20.17 0 0
7005623 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.3 2 78.6900024414062 -99 -99 -99 -99 19.92 0 -99
7005624 3.5 3.5 4 3.66666666666667 3 3 3 2.66666666666667 2.8 2 2.66666666666667 2 1 -99 -99 -99 -99 -99 20.92 0 0
7005625 4 4.5 3.5 4.33333333333333 3.5 -99 -99 -99 -99 -99 -99 2.8 3 -99 2.66666666666667 3.66666666666667 3.66666666666667 3 20.25 0 0
7005626 4 4.5 2 4.33333333333333 3 3.33333333333333 4 3 3.2 1 1 3 2 -99 3.66666666666667 5 3.33333333333333 3.5 20.25 0 0
7005628 2 1.5 4 4 2 2.66666666666667 3.33333333333333 3 3.6 1.33333333333333 2 2.2 1 67.1100006103516 -99 -99 -99 -99 21.5 1 0
7005631 2.5 4 4.5 3.33333333333333 2.5 3 2.33333333333333 2.66666666666667 3 1.66666666666667 2 2.4 2 70.4000015258789 2.33333333333333 3 3.66666666666667 2.5 23.75 0 0
7005636 4 5 4.5 3.66666666666667 2.5 2.66666666666667 2 2.66666666666667 3 1 1.66666666666667 3.1 2 -99 3 4.33333333333333 3.33333333333333 4 19.75 0 0
7005638 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.9 2 64.4400024414062 -99 -99 -99 -99 21.92 0 -99
7005645 2.5 5 3 3 5 3 2.33333333333333 3 1.6 1.33333333333333 1 2.7 1 -99 2.33333333333333 4.33333333333333 2 2 21.08 0 0
7005647 3.5 3 4 3 3.5 -99 -99 -99 -99 -99 -99 2.7 2 -99 -99 -99 -99 -99 21.08 1 -99
7005651 3.5 3.5 3.5 2.33333333333333 2 -99 -99 -99 -99 -99 -99 2.2 1 -99 1.66666666666667 3.33333333333333 2.66666666666667 3.25 22.33 1 1
7005658 4.5 4.5 2 3 2.5 2.66666666666667 4 3.33333333333333 1.4 1 1.33333333333333 2.8 2 22.7700004577637 2.66666666666667 5 2.33333333333333 2.75 20.92 1 0
7005660 4 3.5 2.5 4 4 -99 -99 -99 -99 -99 -99 3.1 3 86.7200012207031 2.33333333333333 3.66666666666667 3 2.75 19.83 0 0
7005662 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.9 2 82.4100036621094 -99 -99 -99 -99 20.25 0 -99
7005663 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1.5 1 41.6300010681152 -99 -99 -99 -99 21.33 1 1
7005669 3.5 3 3.5 3.33333333333333 2 2.66666666666667 3 2.66666666666667 2.4 1 1.33333333333333 2.8 1 72.8300018310547 -99 -99 -99 -99 20.58 1 -99
7005672 5 3.5 3.5 4.66666666666667 3.5 -99 -99 -99 -99 -99 -99 2.9 2 65.0100021362305 -99 -99 -99 -99 20.33 0 0
7005674 3 4 2.5 4.33333333333333 2.5 -99 -99 -99 -99 -99 -99 -99 1 -99 -99 -99 -99 -99 30.5 0 -99
7005675 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1.7 1 -99 -99 -99 -99 -99 21.92 0 -99
7005678 3.5 5 3.5 3.33333333333333 3 -99 -99 -99 -99 -99 -99 2.8 1 70.3399963378906 -99 -99 -99 -99 20.92 1 0
7005681 4 4.5 2 3.66666666666667 3 -99 -99 -99 -99 -99 -99 2.4 1 21.8199996948242 3 3 2 2.75 20.58 0 0
7005683 4 1.5 3.5 2 4 -99 -99 -99 -99 -99 -99 2.7 3 -99 -99 -99 -99 -99 21.92 0 0
7005685 2 2.5 3.5 3.33333333333333 2 -99 -99 -99 -99 -99 -99 -99 2 -99 2.66666666666667 4.66666666666667 3 2.5 25.83 1 0
7005686 4.5 4 5 4.33333333333333 2.5 -99 -99 -99 -99 -99 -99 3.2 1 57.3800010681152 2 3 3 3 19.75 0 0
7005687 5 4 3.5 3 3 -99 -99 -99 -99 -99 -99 2 -99 -99 -99 -99 -99 -99 22.75 1 -99
7005691 4.5 4 4 3.66666666666667 4.5 4 2.33333333333333 4 2.4 1.33333333333333 1.33333333333333 3.3 1 65.0100021362305 3 3.66666666666667 3.66666666666667 3 20.33 0 0
7005692 4 3.5 3.5 4 3 -99 -99 -99 -99 -99 -99 2.2 3 82.4100036621094 -99 -99 -99 -99 20.75 1 0
7005694 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.1 1 -99 -99 -99 -99 -99 21.33 1 -99
7005695 4 4 4 3 3 -99 -99 -99 -99 -99 -99 1.9 1 36.3499984741211 -99 -99 -99 -99 21.83 1 -99
7005700 3 4.5 3.5 4 2.5 3 3.66666666666667 3 2.4 1.66666666666667 1.66666666666667 3.1 1 -99 -99 -99 -99 -99 20.25 0 0
7005701 4 3.5 2 3.33333333333333 2.5 -99 -99 -99 -99 -99 -99 1.9 2 -99 -99 -99 -99 -99 20.42 0 0
7005702 5 4 5 2.66666666666667 3 3 4 3.66666666666667 1.8 1.33333333333333 1.33333333333333 2.6 1 -99 2.33333333333333 4 3.33333333333333 4 20.33 0 0
7005703 3 4 2 4.33333333333333 4 -99 -99 -99 -99 -99 -99 2.6 3 -99 1.66666666666667 4.66666666666667 3 2.5 20.75 1 0
7005706 3 3 4 2.33333333333333 3.5 -99 -99 -99 -99 -99 -99 2.1 1 -99 -99 -99 -99 -99 20.5 0 -99
7005708 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.2 -99 -99 -99 -99 -99 -99 21.83 0 -99
7005710 3.5 5 2.5 4 3.5 -99 -99 -99 -99 -99 -99 2.8 1 65.4199981689453 3 4 2 3 20.33 0 0
7005711 3.5 3.5 4.5 4 5 3 2.66666666666667 3.33333333333333 3.8 1 1 2 1 -99 -99 -99 -99 -99 21 0 0
7005716 4 3.5 4 4.33333333333333 2.5 3.66666666666667 4 3.33333333333333 3.8 1.66666666666667 3.33333333333333 3.1 1 70.3399963378906 -99 -99 -99 -99 20.83 0 0
7005719 3.5 4.5 3.5 4.33333333333333 3 3.33333333333333 3 3.66666666666667 3.2 1.33333333333333 1 3.7 1 -99 1.33333333333333 3.33333333333333 2.33333333333333 2.5 19.83 0 0
7005720 5 3.5 3.5 4.33333333333333 3.5 -99 -99 -99 -99 -99 -99 1.7 2 79.7399978637695 -99 -99 -99 -99 23.33 1 -99
7005723 3.5 5 3 3 2 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.33333333333333 3.66666666666667 2.33333333333333 2.75 26.92 0 0
7005726 2.5 2.5 4 3.66666666666667 3 3 3 3.33333333333333 3 1.33333333333333 2.33333333333333 2.3 1 -99 -99 -99 -99 -99 20.42 0 0
7005729 4.5 5 4 4 3 4 2.66666666666667 4 2 1 1.33333333333333 3.2 1 -99 -99 -99 -99 -99 19.75 0 0
7005731 2 3 3 3.66666666666667 4 -99 -99 -99 -99 -99 -99 2.1 1 62.3899993896484 -99 -99 -99 -99 31.5 1 1
7005736 4 5 4 3.33333333333333 3 -99 -99 -99 -99 -99 -99 2.8 1 -99 2 3 2.66666666666667 3.25 21.58 0 0
7005737 3 4.5 3.5 4 4 3.33333333333333 3 3.33333333333333 2.4 1.66666666666667 2 2.9 1 65.0100021362305 2.66666666666667 3.33333333333333 4 3 20.58 1 0
7005738 4.5 4 3 4 1.5 -99 -99 -99 -99 -99 -99 2.2 2 70.3399963378906 3 4 2.66666666666667 3 21.58 1 0
7005749 4 5 4 3.66666666666667 2.5 2.66666666666667 3.66666666666667 3 3 1 1 3.1 1 53.1500015258789 3 4.33333333333333 4 3.25 21.58 0 0
7005756 4.5 3.5 3 4.33333333333333 2.5 4 2.66666666666667 3.33333333333333 2.8 1.33333333333333 1.33333333333333 2.3 1 -99 2.66666666666667 3 3 3 24.75 0 0
7005763 4.5 5 2 4 2.5 2.66666666666667 3.66666666666667 2.66666666666667 2 1 1 3.2 1 24.5300006866455 -99 -99 -99 -99 20.58 1 0
7005767 5 4.5 4.5 4.33333333333333 4.5 -99 -99 -99 -99 -99 -99 3.4 2 80.7799987792969 -99 -99 -99 -99 21.83 0 0
7005768 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2 1 23.7999992370605 -99 -99 -99 -99 25 1 -99
7005776 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.8 3 70.5 -99 -99 -99 -99 20.17 0 -99
7005784 3.5 3 3.5 3.33333333333333 3 -99 -99 -99 -99 -99 -99 3 1 -99 -99 -99 -99 -99 20.92 1 -99
7005789 3.5 3 4 4 3.5 2.33333333333333 2.66666666666667 3 3 1.33333333333333 1.33333333333333 1.7 1 -99 2 2.66666666666667 4 3 24.67 0 0
7005791 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.5 3 68.879997253418 -99 -99 -99 -99 20.67 0 -99
7005793 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.5 1 23.8799991607666 -99 -99 -99 -99 18.83 0 -99
7005795 5 3.5 5 4.66666666666667 3 -99 -99 -99 -99 -99 -99 2.6 2 60.9199981689453 2 4 2.66666666666667 3 21.17 0 0
7005798 4.5 5 4 3.33333333333333 3.5 2.66666666666667 3.66666666666667 3.33333333333333 3.8 1.66666666666667 1.33333333333333 3.7 2 78.1699981689453 -99 -99 -99 -99 20 0 0
7005799 5 3.5 4 3.66666666666667 2 -99 -99 -99 -99 -99 -99 2.2 1 -99 3 3.33333333333333 2.33333333333333 2.75 20.92 0 0
7005800 3.5 3.5 3.5 3.33333333333333 2.5 -99 -99 -99 -99 -99 -99 2 1 70.5699996948242 -99 -99 -99 -99 34.25 1 -99
7005801 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3 1 24.5300006866455 -99 -99 -99 -99 26.33 0 0
7005802 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.1 1 50.1500015258789 -99 -99 -99 -99 23.58 0 -99
7005806 4 5 3 4.33333333333333 1 -99 -99 -99 -99 -99 -99 1.9 3 81.0500030517578 3 4 2.66666666666667 3.5 20.58 1 0
7005809 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1.8 1 -99 -99 -99 -99 -99 21.58 0 -99
7005811 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.2 1 -99 -99 -99 -99 -99 21.08 0 -99
7005812 3 4 3.5 4 2.5 -99 -99 -99 -99 -99 -99 2.7 2 -99 2 3 3.66666666666667 3.75 19.92 0 0
7005815 4.5 5 4 4.33333333333333 5 -99 -99 -99 -99 -99 -99 2 1 -99 2.33333333333333 3.66666666666667 3 3.25 33.92 0 0
7005816 4.5 4.5 5 4 2.5 -99 -99 -99 -99 -99 -99 3 2 82.4100036621094 2.66666666666667 4.33333333333333 3 3 20.67 0 0
7005817 2.5 3.5 4.5 2.66666666666667 3.5 -99 -99 -99 -99 -99 -99 2.5 1 15.3500003814697 2 3.33333333333333 2.33333333333333 2.25 20.08 0 0
7005824 4 2.5 3.5 4 2.5 3.33333333333333 3.66666666666667 3.66666666666667 2.8 2 1.66666666666667 3 -99 -99 2.66666666666667 3 4 3.25 20.5 1 0
7005830 5 3 4.5 3.66666666666667 3.5 -99 -99 -99 -99 -99 -99 1.9 1 21.8199996948242 -99 -99 -99 -99 20.75 0 1
7005832 2.5 2 5 3.66666666666667 1.5 4 3.33333333333333 3 3.6 1.33333333333333 2 2.6 1 72.9400024414062 2.33333333333333 3 2.66666666666667 2.5 19.92 1 0
7005838 4 3.5 4 3.33333333333333 3.5 3 2 2.66666666666667 3 1.66666666666667 1.66666666666667 2.3 1 30.7800006866455 -99 -99 -99 -99 25.5 1 0
7005839 3 3.5 3.5 4 2 -99 -99 -99 -99 -99 -99 1.8 1 51.560001373291 -99 -99 -99 -99 20.5 1 -99
7005841 4 4 5 4 2 -99 -99 -99 -99 -99 -99 2.2 2 17.7900009155273 -99 -99 -99 -99 20.08 1 0
7005843 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3 1 30.7800006866455 -99 -99 -99 -99 20 0 -99
7005845 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.8 2 -99 2 4 3.33333333333333 2.75 20 0 0
7005849 4.5 4 4.5 4 2 2.66666666666667 3.66666666666667 3.33333333333333 2.8 2 1.33333333333333 2.3 2 31.0799999237061 -99 -99 -99 -99 27.5 1 0
7005852 4 2.5 3 3.33333333333333 2.5 3 3.33333333333333 3 3 2.33333333333333 1 3.1 2 -99 3.33333333333333 3.66666666666667 2.66666666666667 3 21.58 1 0
7005854 5 5 3 3.66666666666667 3 2 3.66666666666667 3 1.6 1 1 3.7 1 24.4500007629395 3 5 2.33333333333333 3 27.25 0 0
7005857 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3 1 -99 -99 -99 -99 -99 20.17 0 -99
7005858 5 5 4 4.66666666666667 3.5 4 3 3.66666666666667 2.6 1 1.66666666666667 3 1 -99 -99 -99 -99 -99 20.08 0 -99
7005859 3.5 4 5 4 2 4 3 4 3.6 1 1.66666666666667 2.3 3 70.3399963378906 1 3.33333333333333 3.66666666666667 2 25.42 1 1
7005860 3 3 4 4.33333333333333 2 2.33333333333333 2.33333333333333 3.33333333333333 3.6 1 1 3.4 3 63.0299987792969 2.66666666666667 2 2.33333333333333 2.5 20.58 0 0
7005867 4 5 4.5 4.66666666666667 3 -99 -99 -99 -99 -99 -99 2.4 1 19.7800006866455 2.33333333333333 4 4 2.75 20.92 0 0
7005868 5 2 4.5 4.33333333333333 5 -99 -99 -99 -99 -99 -99 2.2 2 37.2200012207031 -99 -99 -99 -99 20.25 0 0
7005869 3 3 3 3.33333333333333 3 -99 -99 -99 -99 -99 -99 3 1 -99 -99 -99 -99 -99 19.67 0 -99
7005872 3 4 4.5 3.66666666666667 3.5 -99 -99 -99 -99 -99 -99 3.3 1 65.6399993896484 -99 -99 -99 -99 19.83 0 0
7005878 4 3 4 4 3.5 4 3 3.33333333333333 3.6 1 2.33333333333333 2.7 1 21.8199996948242 2 4.33333333333333 3 2.75 20.5 0 0
7005882 4 5 5 5 2 3 2.33333333333333 2.66666666666667 2.8 2 2.33333333333333 2.4 3 68.879997253418 2.33333333333333 3 2 2.75 20.83 0 0
7005885 3 4 3 3.66666666666667 2.5 -99 -99 -99 -99 -99 -99 2.1 1 -99 -99 -99 -99 -99 22.08 1 -99
7005892 4.5 3 3 3.66666666666667 3 -99 -99 -99 -99 -99 -99 2.9 1 -99 4 4 3 3 19.92 0 0
7005897 4 4 3.5 3.66666666666667 2.5 -99 -99 -99 -99 -99 -99 3.1 1 67.9400024414062 3 3.33333333333333 3 3 20.08 0 0
7005900 5 4 4 4.33333333333333 3.5 -99 -99 -99 -99 -99 -99 2.1 1 -99 2.33333333333333 4.33333333333333 3.33333333333333 2.5 23.42 0 0
7005901 4 4.5 4 4.33333333333333 3.5 -99 -99 -99 -99 -99 -99 -99 3 -99 -99 -99 -99 -99 21.5 0 0
7005904 4 3.5 4.5 4 1 -99 -99 -99 -99 -99 -99 2.6 1 56 -99 -99 -99 -99 20.83 0 -99
7005911 3 4 4.5 4.33333333333333 3 3 3 2.66666666666667 3 1.66666666666667 2.33333333333333 2.6 2 -99 -99 -99 -99 -99 21.92 0 0
7005916 3 2.5 4.5 3.66666666666667 2 3 3.66666666666667 2.33333333333333 2.4 1 1 2.7 1 17.7900009155273 3.66666666666667 3 4 3.5 19.58 0 0
7005918 3 4 4.5 4 2 -99 -99 -99 -99 -99 -99 1.7 1 -99 3 4 4 3.5 22.83 0 0
7005919 3 3 4 4.33333333333333 4 -99 -99 -99 -99 -99 -99 2 -99 -99 -99 -99 -99 -99 21.42 0 0
7005922 3.5 5 3 3.33333333333333 3.5 3.66666666666667 4 3 2.2 1 1.66666666666667 4 1 26.6000003814697 3.33333333333333 4.33333333333333 2.33333333333333 2.75 19.58 0 0
7005926 4.5 2 3 4.33333333333333 2 -99 -99 -99 -99 -99 -99 2.8 3 85.4100036621094 -99 -99 -99 -99 19.58 0 0
7005927 3.5 3.5 2.5 3.66666666666667 2 3 3 2.66666666666667 2.2 1.66666666666667 2 2.5 2 25.9500007629395 2 3 2.66666666666667 3 19.83 0 0
7005931 3 2.5 5 3 3.5 -99 -99 -99 -99 -99 -99 2.8 1 70.3399963378906 4 4.33333333333333 4 3.25 21.33 0 0
7005932 5 3.5 5 3.66666666666667 3 2.66666666666667 2.66666666666667 2.66666666666667 3 2.66666666666667 1 2.9 1 53.1500015258789 -99 -99 -99 -99 20.75 0 0
7005934 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.8 3 68.5500030517578 -99 -99 -99 -99 20.92 0 -99
7005935 4 4.5 5 3.33333333333333 2 3.66666666666667 1.66666666666667 3 1.8 1.33333333333333 3 3.4 2 -99 1 3 3.66666666666667 3 20.67 0 0
7005938 3.5 4.5 3 4 3.5 3.5 3 4 3 1 3 3.9 2 -99 -99 -99 -99 -99 19.17 0 0
7005945 4 3.5 5 3.66666666666667 2 -99 -99 -99 -99 -99 -99 2.8 2 82.4100036621094 3 3.33333333333333 3 3.5 20.92 0 0
7005948 3.5 4.5 3 4 3 -99 -99 -99 -99 -99 -99 3 2 -99 -99 -99 -99 -99 21.5 0 0
7005955 2.5 3.5 5 4 2 4 2.66666666666667 3.66666666666667 3.2 2 3 3.5 3 83.5 2.33333333333333 2.66666666666667 3.66666666666667 2.75 20.42 0 0
7005956 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.4 1 -99 -99 -99 -99 -99 21 1 -99
7005959 4.5 4.5 4.5 4.66666666666667 3.5 -99 -99 -99 -99 -99 -99 2.9 2 81.4000015258789 -99 -99 -99 -99 20 0 0
7005965 4.5 3.5 4.5 4 2.5 4 3 3.66666666666667 2.6 1.33333333333333 2.33333333333333 2.5 3 82.4100036621094 3 3 3 3 20.25 0 0
7005969 4 2 2.5 3.33333333333333 3 2.66666666666667 4 2.33333333333333 2.4 2.33333333333333 1.66666666666667 3 1 41.2700004577637 3 3.33333333333333 4 3.25 21.92 1 0
7005970 3 3.5 4 3.66666666666667 2 4 2.33333333333333 2.66666666666667 1.8 1.33333333333333 1.33333333333333 3.5 2 80.4599990844727 3.66666666666667 2.33333333333333 2.33333333333333 2.5 20.17 1 0
7005972 3.5 3.5 3.5 3 3.5 -99 -99 -99 -99 -99 -99 1.5 2 -99 -99 -99 -99 -99 22 0 0
7005975 4 4.5 3.5 4 1.5 -99 -99 -99 -99 -99 -99 2 2 28.4799995422363 -99 -99 -99 -99 20.67 1 -99
7005976 5 5 3.5 4 3 -99 -99 -99 -99 -99 -99 3.1 1 70.3399963378906 -99 -99 -99 -99 21.33 0 0
7005980 4.5 2.5 4 4 1.5 -99 -99 -99 -99 -99 -99 2.8 1 -99 1.33333333333333 2.66666666666667 2.66666666666667 2.75 20.58 1 0
7005983 5 3 5 3.33333333333333 3 -99 -99 -99 -99 -99 -99 2.8 3 -99 -99 -99 -99 -99 23.75 0 0
7005986 4.5 3.5 5 3 2.5 -99 -99 -99 -99 -99 -99 2.3 1 28.4799995422363 2.33333333333333 3 3.33333333333333 2.5 19.92 0 0
7005988 5 4.5 5 3.33333333333333 2.5 3 3 2.33333333333333 4 1.33333333333333 2.33333333333333 2.6 3 77.0999984741211 3 4.33333333333333 3.66666666666667 3.25 20.33 0 0
7005995 4 4 4 3.66666666666667 4.5 3.33333333333333 3.33333333333333 2.66666666666667 1.8 1 1.66666666666667 3 1 48.0999984741211 2.66666666666667 3.66666666666667 3.33333333333333 3.25 20.17 0 0
7005999 3.5 4.5 4 3.33333333333333 2.5 3.33333333333333 3 2.66666666666667 3.2 1 1.33333333333333 2.4 1 -99 2.33333333333333 3.33333333333333 3 2.5 19.42 0 0
7006001 2.5 3.5 3.5 4 3.5 3.66666666666667 2.66666666666667 3 2.2 2 2 2.3 1 26.6000003814697 3 3.66666666666667 3.33333333333333 3 20.33 0 0
7006010 5 4.5 4 4.33333333333333 2.5 3.33333333333333 3 3 2.6 1 1 3 2 88.6999969482422 2.66666666666667 4 4 3.75 19.92 0 0
7006016 3 4 4 3.66666666666667 3 -99 -99 -99 -99 -99 -99 2.5 3 79.7399978637695 3 3.66666666666667 3.33333333333333 2.75 21.25 0 0
7006017 4.5 4 4 3.33333333333333 4.5 2.66666666666667 2.5 3.5 3.5 1.33333333333333 1.66666666666667 2.7 1 82.4100036621094 3 3.66666666666667 3 3.25 21.92 0 0
7006023 3.5 3 3 3.66666666666667 2.5 -99 -99 -99 -99 -99 -99 2.6 1 55.25 -99 -99 -99 -99 20.67 0 -99
7006025 4 4 5 4 2 3 2.66666666666667 3 2.8 1 1.33333333333333 2.6 2 -99 3 3 4 3 20.83 0 0
7006026 4.5 3 4.5 3 4 3.33333333333333 3 3.66666666666667 4 3.33333333333333 3.66666666666667 1.7 3 -99 2.33333333333333 2.66666666666667 3 3 25.17 0 0
7006027 3 4.5 4.5 3.33333333333333 2 4 3.66666666666667 3.66666666666667 3.8 2 2.66666666666667 2.8 1 65.6399993896484 -99 -99 -99 -99 22 1 0
7006032 3 4.5 4.5 3.66666666666667 3 4 2 3.33333333333333 2.2 1 1.33333333333333 3.4 2 81.4000015258789 3.33333333333333 3.66666666666667 2 3.25 19.58 0 0
7006035 2.5 3.5 4.5 3.33333333333333 3.5 -99 -99 -99 -99 -99 -99 2.6 1 22.5699996948242 3 3.33333333333333 3 3 20.42 0 0
7006036 -99 -99 -99 -99 -99 3.33333333333333 4 2.66666666666667 2.6 1.33333333333333 1.66666666666667 3.1 1 28.4799995422363 2.66666666666667 2 3 3.25 21.58 1 1
7006039 2.5 3 3 3.33333333333333 2.5 -99 -99 -99 -99 -99 -99 2.3 3 72.3000030517578 -99 -99 -99 -99 23.67 1 -99
7006043 3 5 5 3.33333333333333 3.5 -99 -99 -99 -99 -99 -99 2.4 3 -99 3.33333333333333 2.33333333333333 2.33333333333333 3 24.92 0 0
7006046 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.4 2 62.4500007629395 -99 -99 -99 -99 21.58 1 -99
7006047 2.5 4 2.5 3.66666666666667 3 2.33333333333333 2 2.66666666666667 3 2 2.33333333333333 3.1 1 -99 3.33333333333333 3.66666666666667 3.66666666666667 2.75 19.67 0 0
7006048 3.5 2.5 4 3.33333333333333 1.5 -99 -99 -99 -99 -99 -99 -99 3 -99 -99 -99 -99 -99 23.25 1 0
7006050 3 4 4 3.66666666666667 3 4 4 4 3.8 1.66666666666667 2.66666666666667 3.3 1 72.9400024414062 2.33333333333333 3.66666666666667 4 2.5 20 0 0
7006054 4.5 5 4.5 4 2.5 4 3.33333333333333 3.33333333333333 2.4 1 1.66666666666667 3.5 3 85.4100036621094 2.66666666666667 3.33333333333333 4 3.25 20.17 0 0
7006060 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.5 1 35.7000007629395 -99 -99 -99 -99 21.5 0 -99
7006064 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 1.4 1 -99 -99 -99 -99 -99 41.75 0 -99
7006065 5 4 4.5 4.66666666666667 3.5 3.33333333333333 3.66666666666667 3 3.2 1 1.66666666666667 3.6 1 48.0999984741211 3 4 3.33333333333333 3.25 20.33 0 0
7006075 4 3.5 4 4.33333333333333 2.5 3 3.33333333333333 4 3.4 2 2.33333333333333 3.2 1 18.0699996948242 1 1.66666666666667 2.66666666666667 2.25 20.08 1 0
7006077 4 4 3.5 3.66666666666667 3 4 3.33333333333333 3.66666666666667 3.2 1.66666666666667 3 3.2 1 -99 1.66666666666667 4.33333333333333 3.33333333333333 3.25 21.58 0 0
7006079 3.5 4 4.5 4 3.5 4 3 3.66666666666667 3.8 1 1 2.9 1 28.4799995422363 3 3.66666666666667 4 3.5 24 1 0
7006080 3.5 3.5 5 3.66666666666667 3 3.66666666666667 3.33333333333333 3 2.2 1 1 2.3 1 55.0299987792969 3.33333333333333 4 3.66666666666667 3.25 19.67 0 0
7006084 1.5 2.5 4.5 3 1.5 3.66666666666667 4 3.33333333333333 3 2.33333333333333 2.33333333333333 2.6 1 36.9199981689453 2.66666666666667 2.33333333333333 3 3.25 20.75 1 1
7006085 3.5 3.5 4 4 2.5 -99 -99 -99 -99 -99 -99 3.3 1 -99 2.33333333333333 4 2.66666666666667 3 21.17 1 0
7006089 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 2.7 3 51.3499984741211 3 3.33333333333333 2.33333333333333 3 22.17 0 0
7006090 3.5 4 4 3.66666666666667 2.5 -99 -99 -99 -99 -99 -99 2.6 1 -99 -99 -99 -99 -99 20.67 0 0
7006092 4 3 4 3.66666666666667 3 -99 -99 -99 -99 -99 -99 2.2 1 56 -99 -99 -99 -99 22.5 0 0
7006095 3.5 4 3.5 4 3 -99 -99 -99 -99 -99 -99 2 1 -99 -99 -99 -99 -99 24.17 0 0
7006098 2 3.5 5 3 2.5 -99 -99 -99 -99 -99 -99 2.4 1 -99 2.33333333333333 3.33333333333333 3 2.75 21.08 1 0
7006100 3 4 4 3.66666666666667 3.5 3.33333333333333 3.33333333333333 4 2.2 1.66666666666667 1.66666666666667 3.2 1 17.7900009155273 -99 -99 -99 -99 20.5 0 -99
7006102 3.5 2.5 2.5 3.66666666666667 3 -99 -99 -99 -99 -99 -99 2.1 1 -99 3 3.33333333333333 3 3 22.33 0 0
7006106 5 5 5 4.66666666666667 4.5 4 4 3 2.6 1 1.33333333333333 3.9 3 88.6999969482422 3.66666666666667 3.66666666666667 4 4 20.83 0 0
7006108 5 3 3 3.33333333333333 3.5 3 2.33333333333333 2 3.6 2.33333333333333 2.33333333333333 2.4 3 82.4100036621094 2.66666666666667 4 1.33333333333333 3 19.92 0 0
7006111 4 4 4 3.33333333333333 2.5 -99 -99 -99 -99 -99 -99 2.2 1 57.3800010681152 3 4 4 3.5 20 0 0
7006112 4 4.5 4 4.66666666666667 2.5 -99 -99 -99 -99 -99 -99 2.8 1 -99 2.33333333333333 3 3 3 19.92 0 0
7006113 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 -99 3.4 1 -99 2.66666666666667 3.66666666666667 3 3.25 19.75 0 0
